"id","user_id","created_at","state","amount"
180499,209851,"2020-04-07","successful",322.2099447
180998,618465,"2020-04-07","successful",235.7225001
183319,424140,"2020-04-07","successful",676.2115907
183533,132240,"2020-04-07","successful",546.7682852
185450,761715,"2020-04-07","successful",337.6272721
191954,108865,"2020-04-07","successful",1633.893788
193790,916304,"2020-04-07","successful",573.7089506
198168,721592,"2020-04-07","successful",123.4426588
198212,183032,"2020-04-07","successful",386.4191835
198661,929528,"2020-04-07","successful",173.04622
198669,800989,"2020-04-07","successful",432.7368279
199405,195898,"2020-04-07","successful",224.6073395
199516,211980,"2020-04-07","successful",737.2769158
200422,425258,"2020-04-07","successful",657.3361019
200797,934907,"2020-04-07","successful",265.9704904
200828,935023,"2020-04-07","successful",419.3921248
202462,115069,"2020-04-07","successful",1293.924316
203043,202523,"2020-04-07","successful",89.02585034
203695,416797,"2020-04-07","successful",1009.251294
204567,213957,"2020-04-07","successful",434.4824345
204639,932771,"2020-04-07","successful",350.8753834
205329,911162,"2020-04-07","successful",435.5987443
205554,186310,"2020-04-07","successful",428.0742767
205684,950225,"2020-04-07","successful",175.1524715
211406,602234,"2020-04-07","successful",810.9926313
212704,173085,"2020-04-07","successful",569.4419468
213430,976435,"2020-04-07","successful",139.7954507
214186,748363,"2020-04-07","successful",500.5767504
215336,512017,"2020-04-07","successful",1066.424325
215705,152510,"2020-04-07","successful",834.6840659
180785,860778,"2020-04-08","successful",1209.85035
182560,823463,"2020-04-08","successful",171.7187644
183139,179225,"2020-04-08","successful",290.0079292
183963,582868,"2020-04-08","successful",1606.9168
185633,354789,"2020-04-08","successful",691.9214766
188167,596458,"2020-04-08","successful",477.2770725
189297,905111,"2020-04-08","successful",806.5954437
190554,267722,"2020-04-08","successful",282.1299451
191794,911499,"2020-04-08","successful",1182.559027
193721,912868,"2020-04-08","successful",295.8207202
193863,122584,"2020-04-08","successful",168.9423544
194583,255812,"2020-04-08","successful",279.6236723
195203,919558,"2020-04-08","successful",714.9460455
198120,761133,"2020-04-08","canceled",474.1549881
201230,904275,"2020-04-08","successful",525.9711444
202257,610635,"2020-04-08","successful",795.27983
204117,946196,"2020-04-08","successful",877.024237
205391,702745,"2020-04-08","successful",1003.119226
205552,423026,"2020-04-08","successful",145.3259353
205911,951032,"2020-04-08","successful",863.6909677
206575,946196,"2020-04-08","successful",388.1088668
207441,956466,"2020-04-08","successful",431.3512851
207703,604345,"2020-04-08","successful",370.9939746
207918,805334,"2020-04-08","canceled",296.8043526
208679,640955,"2020-04-08","successful",521.6743257
209273,963062,"2020-04-08","successful",314.0749093
210089,546473,"2020-04-08","successful",265.6610007
211516,972086,"2020-04-08","successful",1091.937339
212057,31709,"2020-04-08","successful",498.114386
213571,925876,"2020-04-08","successful",1016.438778
214558,109000,"2020-04-08","successful",745.5745836
217897,840682,"2020-04-08","successful",512.6268054
182677,789931,"2020-04-09","successful",575.5157178
183511,512017,"2020-04-09","successful",322.0862273
184546,893211,"2020-04-09","successful",626.3063062
186510,898383,"2020-04-09","successful",321.033468
187947,299898,"2020-04-09","successful",137.9082883
188243,830036,"2020-04-09","successful",277.5850223
189737,692385,"2020-04-09","successful",368.8097285
191013,847231,"2020-04-09","successful",583.0641366
191654,723001,"2020-04-09","successful",223.3551746
193241,824790,"2020-04-09","successful",603.0039763
193370,812964,"2020-04-09","successful",558.1330147
193924,909293,"2020-04-09","successful",371.4416232
195959,97086,"2020-04-09","successful",519.2853386
196927,737747,"2020-04-09","successful",812.2745617
197874,716916,"2020-04-09","successful",418.105744
197931,706797,"2020-04-09","successful",485.8591691
198010,183904,"2020-04-09","successful",191.8344168
199501,412690,"2020-04-09","successful",236.6175981
199792,931429,"2020-04-09","successful",1456.962038
200600,751135,"2020-04-09","successful",402.2475719
202519,719727,"2020-04-09","successful",453.7071431
204798,948229,"2020-04-09","successful",101.7754718
204829,945143,"2020-04-09","successful",227.052729
205426,738057,"2020-04-09","canceled",470.8545347
206125,630968,"2020-04-09","successful",532.7393411
207847,945143,"2020-04-09","successful",225.6555913
208033,295811,"2020-04-09","successful",313.3529236
208316,926799,"2020-04-09","successful",284.6264153
208770,168378,"2020-04-09","successful",291.5443471
208922,52965,"2020-04-09","successful",249.7962205
209041,962659,"2020-04-09","successful",377.9083436
209694,715243,"2020-04-09","successful",549.4748069
209882,906895,"2020-04-09","successful",1566.954255
211444,971555,"2020-04-09","successful",968.2058613
212085,743010,"2020-04-09","successful",618.1400722
212411,973876,"2020-04-09","canceled",714.0489145
215577,418286,"2020-04-09","successful",187.8703038
180752,424140,"2020-04-10","successful",127.2223141
183012,875865,"2020-04-10","successful",119.9742498
183229,728582,"2020-04-10","successful",207.1851015
185638,410672,"2020-04-10","successful",383.9030568
186651,314440,"2020-04-10","successful",277.4411894
186985,899870,"2020-04-10","successful",160.7072821
187954,299898,"2020-04-10","successful",887.9788665
188188,902582,"2020-04-10","successful",420.5156423
188280,902421,"2020-04-10","successful",163.3536311
188579,903301,"2020-04-10","successful",386.2256092
189880,830036,"2020-04-10","successful",429.0894095
190433,906820,"2020-04-10","canceled",305.0659528
192541,824790,"2020-04-10","canceled",583.3329234
198206,906810,"2020-04-10","canceled",1072.544076
198617,319274,"2020-04-10","successful",418.2729159
199088,200303,"2020-04-10","successful",992.7170708
199128,170664,"2020-04-10","successful",677.6150276
199721,748363,"2020-04-10","successful",796.938404
200782,18,"2020-04-10","successful",350.8296319
201215,936111,"2020-04-10","successful",1186.205157
201757,590590,"2020-04-10","successful",399.4821434
202110,188476,"2020-04-10","successful",1311.239979
202271,905944,"2020-04-10","successful",87.13740693
203371,943096,"2020-04-10","successful",236.2213586
203704,939680,"2020-04-10","successful",284.9736997
203859,922167,"2020-04-10","successful",269.7663544
203944,416797,"2020-04-10","successful",959.9702194
204589,209698,"2020-04-10","successful",237.7397412
206630,169340,"2020-04-10","successful",284.0189304
207957,958424,"2020-04-10","successful",305.6755348
210707,602234,"2020-04-10","successful",146.5379085
211220,937444,"2020-04-10","successful",550.652431
213159,686779,"2020-04-10","successful",462.234386
218602,696938,"2020-04-10","successful",753.5739589
180567,882774,"2020-04-11","successful",421.2417462
182661,789931,"2020-04-11","successful",673.0793442
183974,582868,"2020-04-11","successful",1723.764204
185062,582868,"2020-04-11","successful",230.5955242
185173,869806,"2020-04-11","successful",454.3726058
188497,903141,"2020-04-11","successful",521.9519265
192779,198894,"2020-04-11","successful",357.4469346
193205,693505,"2020-04-11","successful",1140.758083
195060,122584,"2020-04-11","successful",627.116869
198858,714860,"2020-04-11","successful",1084.997552
199096,200303,"2020-04-11","successful",242.38357
202579,638876,"2020-04-11","successful",497.0714796
205700,399790,"2020-04-11","successful",894.3953416
205887,950934,"2020-04-11","successful",541.4795986
206568,750206,"2020-04-11","successful",69.92232425
206581,715719,"2020-04-11","successful",612.3064132
211098,567490,"2020-04-11","successful",1060.086571
211195,805334,"2020-04-11","successful",383.6553832
211988,937444,"2020-04-11","successful",525.7496853
212521,281283,"2020-04-11","successful",1465.787152
212554,845060,"2020-04-11","successful",304.4533632
213068,695792,"2020-04-11","successful",1553.20401
213086,251221,"2020-04-11","successful",356.0406972
214347,975023,"2020-04-11","successful",80.56205557
217610,424913,"2020-04-11","successful",287.9591845
218309,703545,"2020-04-11","successful",698.7874972
182073,353909,"2020-04-12","successful",144.5918258
182846,888159,"2020-04-12","successful",560.6394661
184667,654539,"2020-04-12","successful",555.7088721
184978,281474,"2020-04-12","successful",403.606918
185047,193900,"2020-04-12","successful",162.1460159
187072,153779,"2020-04-12","successful",219.6679512
187386,299898,"2020-04-12","successful",454.5565782
189700,906394,"2020-04-12","successful",582.4042472
191648,723001,"2020-04-12","successful",337.7197578
192740,906820,"2020-04-12","successful",297.429987
194724,719727,"2020-04-12","successful",376.4941976
195369,46634,"2020-04-12","successful",363.2249023
196624,845060,"2020-04-12","successful",93.71538255
197807,189343,"2020-04-12","successful",236.1331961
197885,188257,"2020-04-12","successful",98.32532846
198846,190036,"2020-04-12","successful",908.8425976
198914,929845,"2020-04-12","successful",253.4638831
198968,737747,"2020-04-12","successful",483.3076421
199727,707079,"2020-04-12","successful",750.5148868
200041,340406,"2020-04-12","successful",766.0831215
203274,931436,"2020-04-12","successful",678.2684215
203685,922167,"2020-04-12","successful",202.0545129
204485,173085,"2020-04-12","successful",395.2292557
204619,932771,"2020-04-12","successful",215.9130972
205968,194750,"2020-04-12","successful",380.3346032
206722,421524,"2020-04-12","successful",226.4542339
207333,187253,"2020-04-12","successful",1117.623163
210040,965810,"2020-04-12","successful",458.3691571
210078,624965,"2020-04-12","successful",370.8863742
210398,499373,"2020-04-12","successful",404.4910525
211852,339505,"2020-04-12","successful",525.2898597
212583,964137,"2020-04-12","successful",1051.599103
213181,845060,"2020-04-12","canceled",544.9992045
213206,699686,"2020-04-12","successful",220.2700727
216913,416491,"2020-04-12","successful",671.4450311
182416,719414,"2020-04-13","successful",616.0461943
182823,424349,"2020-04-13","successful",305.0003873
183008,703228,"2020-04-13","successful",269.4266329
183251,252683,"2020-04-13","successful",111.2643367
183965,582868,"2020-04-13","successful",259.1450127
187419,299898,"2020-04-13","successful",123.1625855
187501,133131,"2020-04-13","successful",612.5820908
189038,467005,"2020-04-13","successful",413.205879
190094,888840,"2020-04-13","successful",158.201267
190145,639161,"2020-04-13","successful",87.21051512
190878,909797,"2020-04-13","canceled",936.6390664
194236,917051,"2020-04-13","successful",152.8906091
195679,46634,"2020-04-13","canceled",549.6281843
198195,163672,"2020-04-13","successful",263.3611901
199050,929892,"2020-04-13","successful",734.9858935
199175,699686,"2020-04-13","successful",278.9978346
199794,931429,"2020-04-13","successful",479.3554767
200810,171192,"2020-04-13","successful",220.3826786
202346,939735,"2020-04-13","successful",685.151119
202459,115069,"2020-04-13","successful",494.2064192
202608,906524,"2020-04-13","successful",518.2639817
204290,630968,"2020-04-13","canceled",577.0038441
206261,952084,"2020-04-13","successful",430.9157923
209664,188256,"2020-04-13","successful",610.1653755
209852,937444,"2020-04-13","successful",320.992178
211470,950923,"2020-04-13","successful",572.7879862
211483,905108,"2020-04-13","successful",407.8845139
213586,885491,"2020-04-13","successful",112.7651197
216767,750484,"2020-04-13","successful",698.9916504
217903,931617,"2020-04-13","successful",525.4969219
218818,249981,"2020-04-13","successful",529.1731226
180576,643729,"2020-04-14","successful",428.8884197
183174,257651,"2020-04-14","successful",166.627567
186394,898383,"2020-04-14","successful",343.2166482
187944,299898,"2020-04-14","successful",546.7125083
188401,638876,"2020-04-14","successful",626.5764
188408,638876,"2020-04-14","successful",400.5026762
190114,717190,"2020-04-14","canceled",375.1975949
191041,909293,"2020-04-14","successful",561.0765403
195604,46634,"2020-04-14","successful",271.6406631
195840,920847,"2020-04-14","successful",246.9142545
196416,923552,"2020-04-14","successful",280.3546702
196785,925122,"2020-04-14","successful",112.1864892
197666,735002,"2020-04-14","successful",667.0033831
198145,193312,"2020-04-14","successful",273.1341677
198303,183904,"2020-04-14","successful",252.5421771
199094,200303,"2020-04-14","successful",555.4647184
199312,733063,"2020-04-14","successful",415.0517651
199941,931050,"2020-04-14","canceled",941.3950902
201372,590590,"2020-04-14","successful",314.6611076
203472,143365,"2020-04-14","successful",503.232911
203592,943789,"2020-04-14","successful",430.592155
206762,925867,"2020-04-14","successful",722.4997254
207179,104747,"2020-04-14","successful",460.9022626
208128,751072,"2020-04-14","successful",274.5778821
209217,52965,"2020-04-14","successful",735.0346179
209398,546473,"2020-04-14","successful",291.5180737
210972,969417,"2020-04-14","successful",1310.605949
211487,971862,"2020-04-14","successful",498.6275009
212064,549329,"2020-04-14","successful",265.3837497
212259,512017,"2020-04-14","successful",735.1820865
212514,406322,"2020-04-14","successful",2053.328153
213066,890962,"2020-04-14","successful",467.7806105
213719,748363,"2020-04-14","successful",84.04534072
214143,713575,"2020-04-14","successful",490.7745794
216903,202359,"2020-04-14","successful",821.8056066
218003,991672,"2020-04-14","successful",305.538001
182873,786151,"2020-04-15","successful",818.3682416
189192,326823,"2020-04-15","successful",112.2823847
189933,716219,"2020-04-15","successful",388.4473741
191903,902446,"2020-04-15","successful",446.6768479
193542,906820,"2020-04-15","successful",465.4968001
195367,46634,"2020-04-15","successful",569.4749722
195821,589081,"2020-04-15","successful",613.9302185
196263,923198,"2020-04-15","successful",980.5378976
198330,699686,"2020-04-15","successful",180.4041394
198446,166365,"2020-04-15","successful",389.8219591
199118,929892,"2020-04-15","successful",276.58445
200325,172817,"2020-04-15","successful",1391.026176
200577,708745,"2020-04-15","successful",1537.411799
201659,326328,"2020-04-15","successful",885.8417052
205111,189755,"2020-04-15","successful",417.6021936
206720,189233,"2020-04-15","successful",256.8813785
207158,808780,"2020-04-15","successful",207.0923338
207522,950276,"2020-04-15","successful",486.1045505
209643,937444,"2020-04-15","successful",409.2535333
211422,962081,"2020-04-15","successful",387.5082012
215018,186310,"2020-04-15","successful",1563.529996
215186,953943,"2020-04-15","successful",407.1870238
216198,708125,"2020-04-15","successful",314.0044882
180450,403165,"2020-04-16","successful",221.9688214
180954,630968,"2020-04-16","canceled",268.4324969
181466,507573,"2020-04-16","successful",536.3849655
183773,737747,"2020-04-16","successful",210.8787875
183776,132240,"2020-04-16","successful",1072.468835
183903,424349,"2020-04-16","successful",244.0163361
183949,582868,"2020-04-16","successful",75.34023421
186983,339505,"2020-04-16","successful",274.653364
187784,901743,"2020-04-16","successful",295.3161609
189271,905111,"2020-04-16","successful",150.8112631
192496,903301,"2020-04-16","successful",525.362043
193076,196909,"2020-04-16","successful",247.8098118
193661,761133,"2020-04-16","successful",456.7189275
194101,824790,"2020-04-16","successful",643.0206006
194502,720941,"2020-04-16","successful",492.3829862
194771,253586,"2020-04-16","successful",841.6159184
195140,796529,"2020-04-16","successful",424.0506356
196184,916666,"2020-04-16","successful",104.5357097
197755,141529,"2020-04-16","successful",157.5357062
197988,103704,"2020-04-16","successful",354.0460783
198709,720253,"2020-04-16","successful",632.2168644
200322,652674,"2020-04-16","successful",612.1291377
200672,733051,"2020-04-16","successful",721.4456757
202864,941478,"2020-04-16","successful",381.8449265
203190,693505,"2020-04-16","successful",321.1767991
205598,188476,"2020-04-16","successful",610.5498607
209374,962392,"2020-04-16","successful",510.5591002
209925,409831,"2020-04-16","successful",320.1537451
210266,45324,"2020-04-16","successful",770.5196804
181089,555016,"2020-04-17","successful",161.2141146
183585,259285,"2020-04-17","successful",250.7654067
184436,467479,"2020-04-17","successful",260.0081114
184979,281474,"2020-04-17","successful",205.8330578
190211,14520,"2020-04-17","canceled",550.2879453
192433,399790,"2020-04-17","successful",824.810227
194468,748464,"2020-04-17","successful",248.1481559
196059,194038,"2020-04-17","successful",90.83819945
198393,737747,"2020-04-17","successful",251.0084353
198423,103587,"2020-04-17","successful",248.2940679
202440,115069,"2020-04-17","successful",259.0680089
202491,940298,"2020-04-17","successful",837.5542896
205636,416797,"2020-04-17","successful",263.4532664
206845,954037,"2020-04-17","successful",431.4358638
209472,143365,"2020-04-17","successful",1222.808208
209622,805334,"2020-04-17","successful",471.4281428
210322,738057,"2020-04-17","successful",230.4429789
211337,722932,"2020-04-17","successful",1586.615181
211927,176380,"2020-04-17","successful",1287.082571
212144,32791,"2020-04-17","successful",314.3194306
213553,253586,"2020-04-17","successful",1077.106366
180525,403165,"2020-04-18","successful",542.3410199
181212,758463,"2020-04-18","successful",435.6381259
181787,186537,"2020-04-18","successful",346.7875003
182913,365504,"2020-04-18","successful",328.7985797
186873,899520,"2020-04-18","successful",285.3927036
187559,761133,"2020-04-18","successful",284.4045383
187699,235919,"2020-04-18","successful",855.5531495
188179,253586,"2020-04-18","successful",1451.552959
189878,830036,"2020-04-18","successful",1115.078254
191024,703228,"2020-04-18","successful",830.4208149
191197,733459,"2020-04-18","successful",1266.723245
191916,568775,"2020-04-18","canceled",650.537749
191959,108865,"2020-04-18","successful",46.98864774
195056,122584,"2020-04-18","successful",576.3815824
195205,919558,"2020-04-18","successful",486.1838943
195964,97086,"2020-04-18","successful",993.420741
196425,923565,"2020-04-18","successful",221.018486
196611,624965,"2020-04-18","successful",363.6434271
196752,825032,"2020-04-18","successful",1235.861103
197168,737747,"2020-04-18","successful",300.4501275
197737,204416,"2020-04-18","successful",517.8966798
199058,199291,"2020-04-18","successful",291.8115462
200790,183904,"2020-04-18","successful",189.755158
202334,482717,"2020-04-18","successful",317.978465
204469,199291,"2020-04-18","successful",700.1012095
207319,546748,"2020-04-18","successful",248.073802
209936,693183,"2020-04-18","successful",634.913953
210400,499373,"2020-04-18","successful",564.159535
212464,726195,"2020-04-18","successful",317.7613424
212830,253586,"2020-04-18","successful",543.620163
212964,193312,"2020-04-18","successful",805.1993021
213300,613701,"2020-04-18","successful",861.8584467
216224,723511,"2020-04-18","successful",225.2219043
216455,987554,"2020-04-18","successful",180.7275272
181589,403165,"2020-04-19","successful",399.5416823
181693,885491,"2020-04-19","successful",706.1339327
181819,226370,"2020-04-19","successful",721.7598261
182572,392750,"2020-04-19","successful",518.2831885
187111,597868,"2020-04-19","successful",536.8535957
187490,597868,"2020-04-19","successful",1669.385592
188484,903141,"2020-04-19","successful",282.6367762
193384,457354,"2020-04-19","successful",1340.586136
194700,719727,"2020-04-19","successful",495.5438664
194811,482717,"2020-04-19","successful",606.7303275
195854,206900,"2020-04-19","successful",782.9067931
197135,62915,"2020-04-19","successful",387.3635548
197137,926720,"2020-04-19","successful",265.2965407
197469,737747,"2020-04-19","successful",458.1290633
197505,83643,"2020-04-19","canceled",294.9708414
199236,930288,"2020-04-19","successful",285.7061996
201432,715687,"2020-04-19","successful",411.6015678
202365,939203,"2020-04-19","successful",208.8964045
202506,919289,"2020-04-19","successful",191.1567544
203607,693505,"2020-04-19","successful",452.0718731
204273,630968,"2020-04-19","successful",805.1961691
204950,213988,"2020-04-19","successful",460.5640202
206457,199291,"2020-04-19","successful",213.1955542
206623,758463,"2020-04-19","successful",1024.253268
209469,80067,"2020-04-19","successful",496.2220814
210149,805334,"2020-04-19","successful",87.54399301
211221,937444,"2020-04-19","successful",1146.602752
212436,647638,"2020-04-19","successful",219.2637482
217929,730115,"2020-04-19","successful",148.4862988
218357,104763,"2020-04-19","successful",288.7172467
181959,778122,"2020-04-20","successful",514.3992061
183071,549329,"2020-04-20","successful",767.0723063
183249,106958,"2020-04-20","successful",1241.035735
183263,730115,"2020-04-20","successful",387.9122573
186847,895056,"2020-04-20","successful",267.4724413
190056,555366,"2020-04-20","successful",390.1380611
190230,155954,"2020-04-20","successful",636.7299326
192019,912049,"2020-04-20","successful",411.2523247
192489,912868,"2020-04-20","successful",297.2282947
193505,824790,"2020-04-20","successful",407.6005448
193873,122584,"2020-04-20","successful",686.6272089
194450,194038,"2020-04-20","successful",429.9528513
195232,908737,"2020-04-20","successful",341.2298105
195715,805334,"2020-04-20","successful",884.2899537
198165,170096,"2020-04-20","successful",551.8282802
198201,589614,"2020-04-20","successful",801.0153345
198260,491576,"2020-04-20","successful",907.4183716
198476,189207,"2020-04-20","successful",1002.275084
199174,699686,"2020-04-20","successful",502.6924263
202102,204706,"2020-04-20","successful",706.1828677
203100,709969,"2020-04-20","successful",645.1214644
203409,929528,"2020-04-20","successful",464.1447887
204286,630968,"2020-04-20","successful",438.2788365
204475,942608,"2020-04-20","successful",444.5950949
204520,166978,"2020-04-20","canceled",543.4842302
204932,204922,"2020-04-20","successful",466.2024844
205030,185033,"2020-04-20","successful",842.4323775
206291,761133,"2020-04-20","successful",338.2077394
207124,612299,"2020-04-20","successful",465.5565344
208092,744804,"2020-04-20","successful",637.6044429
209654,807316,"2020-04-20","successful",211.7822701
210086,546473,"2020-04-20","successful",614.7047067
216066,926799,"2020-04-20","successful",240.1825556
218415,899520,"2020-04-20","successful",444.8305301
181675,841275,"2020-04-21","successful",265.411762
184675,199506,"2020-04-21","successful",617.8141333
185188,667122,"2020-04-21","successful",795.458204
185364,860295,"2020-04-21","successful",444.0542344
188956,781024,"2020-04-21","successful",428.7469508
190029,894487,"2020-04-21","successful",1064.048062
191009,668601,"2020-04-21","successful",645.8234472
191324,730115,"2020-04-21","successful",387.0746993
191657,723001,"2020-04-21","successful",303.3182806
193174,706797,"2020-04-21","successful",102.3371235
193332,223245,"2020-04-21","successful",233.5263696
193966,721008,"2020-04-21","successful",366.6507613
198184,106706,"2020-04-21","successful",551.860323
198428,103587,"2020-04-21","successful",203.7087545
198539,694962,"2020-04-21","successful",305.5466527
199290,460736,"2020-04-21","successful",251.1890384
199392,195898,"2020-04-21","successful",469.7333459
199496,340406,"2020-04-21","successful",281.0589935
199793,931429,"2020-04-21","canceled",513.591419
200021,906394,"2020-04-21","successful",225.5044372
200033,932226,"2020-04-21","successful",948.7458748
200280,165873,"2020-04-21","successful",404.3048175
201750,689368,"2020-04-21","successful",95.94358502
203591,693505,"2020-04-21","successful",134.408643
204462,256624,"2020-04-21","successful",154.387206
205269,936796,"2020-04-21","successful",531.8017759
208089,699353,"2020-04-21","successful",716.68457
208326,714860,"2020-04-21","successful",180.7237297
208928,178837,"2020-04-21","successful",96.2272329
209545,205629,"2020-04-21","successful",217.3502379
209642,937444,"2020-04-21","successful",576.82322
210360,104747,"2020-04-21","successful",265.091199
210413,768641,"2020-04-21","successful",176.7706725
211492,971939,"2020-04-21","successful",316.532209
211751,67750,"2020-04-21","successful",213.2486182
211760,690243,"2020-04-21","successful",223.7908058
212231,945143,"2020-04-21","successful",125.9557771
212553,845060,"2020-04-21","successful",312.0430506
213883,166063,"2020-04-21","successful",495.6974404
214132,713575,"2020-04-21","successful",307.5245576
217780,297038,"2020-04-21","successful",524.9577867
180843,717652,"2020-04-22","successful",419.1691921
182417,719414,"2020-04-22","successful",272.8551633
183423,106958,"2020-04-22","successful",455.8005212
185372,403165,"2020-04-22","successful",623.9444785
185391,255812,"2020-04-22","successful",500.1082976
186294,744492,"2020-04-22","successful",167.1873382
187489,133131,"2020-04-22","successful",356.8336835
187691,198214,"2020-04-22","successful",152.8396153
189909,853456,"2020-04-22","successful",222.5315119
190276,905420,"2020-04-22","successful",544.9275695
191660,723001,"2020-04-22","successful",968.4907338
191884,814328,"2020-04-22","successful",367.7466618
191931,903141,"2020-04-22","successful",293.311619
192305,191468,"2020-04-22","successful",458.769104
193207,693505,"2020-04-22","successful",352.3134303
193349,906820,"2020-04-22","successful",235.4081991
193753,824790,"2020-04-22","successful",1275.987352
195380,913644,"2020-04-22","successful",444.2543517
195445,913644,"2020-04-22","successful",338.3705713
195550,714548,"2020-04-22","canceled",177.5834559
196878,185766,"2020-04-22","successful",643.18908
196879,185766,"2020-04-22","successful",216.9453179
197320,724805,"2020-04-22","successful",471.1303682
197642,694355,"2020-04-22","successful",1327.425829
198147,205537,"2020-04-22","successful",589.1762781
198250,491576,"2020-04-22","successful",438.7239903
198363,581735,"2020-04-22","successful",474.8036127
199021,904275,"2020-04-22","successful",944.757082
201017,935512,"2020-04-22","successful",912.9218705
203320,108227,"2020-04-22","successful",680.960804
203961,932848,"2020-04-22","successful",257.5610676
204449,587081,"2020-04-22","successful",1304.627818
205784,721673,"2020-04-22","successful",644.0418146
206666,805334,"2020-04-22","successful",296.1365844
208600,612299,"2020-04-22","successful",332.1026849
208793,952355,"2020-04-22","successful",656.8945989
210642,733459,"2020-04-22","successful",418.9712879
211945,972089,"2020-04-22","successful",267.618977
183542,186537,"2020-04-23","successful",196.9184385
186495,406322,"2020-04-23","successful",477.0541955
187192,254822,"2020-04-23","successful",1082.679778
187395,299898,"2020-04-23","successful",1865.408809
188679,231995,"2020-04-23","successful",142.4801071
189915,248432,"2020-04-23","successful",354.6376592
191895,769920,"2020-04-23","successful",448.4478233
191917,911831,"2020-04-23","successful",764.7437531
193633,196909,"2020-04-23","successful",654.4477058
195206,919558,"2020-04-23","successful",793.2425452
197005,160478,"2020-04-23","successful",172.032574
198117,761133,"2020-04-23","successful",384.1872461
198249,213957,"2020-04-23","successful",211.7751863
198632,326823,"2020-04-23","successful",268.7930715
198698,744804,"2020-04-23","successful",773.5133203
202456,115069,"2020-04-23","successful",417.5480304
202719,226370,"2020-04-23","successful",942.1711951
203447,693505,"2020-04-23","successful",1172.950115
203586,943789,"2020-04-23","successful",106.4093541
203598,693505,"2020-04-23","successful",287.5770622
203948,744804,"2020-04-23","successful",558.4193812
204809,885491,"2020-04-23","successful",211.9726084
206818,721673,"2020-04-23","successful",384.0548403
207157,953186,"2020-04-23","canceled",622.1363464
210122,602234,"2020-04-23","successful",412.7863877
210733,805334,"2020-04-23","successful",356.9165737
211082,950923,"2020-04-23","successful",544.0485941
212403,973520,"2020-04-23","successful",140.0663237
212580,964137,"2020-04-23","successful",305.3963803
214589,195845,"2020-04-23","successful",420.2024213
214919,777671,"2020-04-23","canceled",241.0999655
216004,192705,"2020-04-23","successful",580.0077879
216116,184905,"2020-04-23","successful",649.2845992
217400,173494,"2020-04-23","successful",958.7335243
181934,886059,"2020-04-24","canceled",418.9184084
183948,582868,"2020-04-24","successful",432.9220404
187387,299898,"2020-04-24","successful",743.8339074
188298,465123,"2020-04-24","successful",325.7168336
189407,807455,"2020-04-24","successful",252.0595674
189546,427889,"2020-04-24","successful",555.9217902
191651,723001,"2020-04-24","successful",131.8570039
191969,108865,"2020-04-24","successful",1316.020033
193206,693505,"2020-04-24","successful",847.4467926
195830,589081,"2020-04-24","successful",404.3488838
198523,189233,"2020-04-24","successful",374.7064313
198533,189233,"2020-04-24","successful",450.9280424
200274,192645,"2020-04-24","successful",732.0699015
202229,906895,"2020-04-24","successful",348.4591397
202471,281474,"2020-04-24","successful",866.2512248
204786,165084,"2020-04-24","successful",206.1515828
204878,748419,"2020-04-24","successful",1090.257889
207680,697632,"2020-04-24","successful",534.4461494
208366,960572,"2020-04-24","successful",398.0175076
208439,805334,"2020-04-24","successful",2203.311362
211929,176380,"2020-04-24","successful",536.7521911
212305,974742,"2020-04-24","canceled",1658.00291
216295,168378,"2020-04-24","successful",390.0849443
181247,275630,"2020-04-25","successful",244.4571915
181575,403165,"2020-04-25","successful",300.5917288
182670,703228,"2020-04-25","successful",1166.282408
183497,602234,"2020-04-25","successful",522.5261654
183767,857811,"2020-04-25","successful",756.9972389
185485,94745,"2020-04-25","successful",383.9430854
187945,299898,"2020-04-25","successful",322.8934291
191524,439763,"2020-04-25","successful",499.9981102
191566,44865,"2020-04-25","successful",190.9609536
196211,359244,"2020-04-25","successful",576.1117289
196942,114925,"2020-04-25","successful",801.417618
197830,723511,"2020-04-25","canceled",463.7600689
199800,931436,"2020-04-25","successful",1064.0203
199926,172817,"2020-04-25","successful",214.3440044
201487,928435,"2020-04-25","successful",417.1998878
201594,695792,"2020-04-25","successful",531.1868494
206511,103734,"2020-04-25","successful",679.4169268
207542,699686,"2020-04-25","successful",199.9269063
207872,958258,"2020-04-25","successful",315.4803904
209123,787277,"2020-04-25","successful",258.8997904
210012,326823,"2020-04-25","successful",892.8493465
212846,845060,"2020-04-25","successful",229.0805737
213326,976280,"2020-04-25","successful",805.9514794
213452,165084,"2020-04-25","successful",819.1841603
214070,112290,"2020-04-25","successful",1376.967318
215891,971862,"2020-04-25","successful",753.2995111
180667,717652,"2020-04-26","successful",127.95232
184374,410672,"2020-04-26","successful",297.4749328
185049,193900,"2020-04-26","successful",401.3281629
185601,403165,"2020-04-26","successful",586.4461724
187392,299898,"2020-04-26","successful",328.0666822
187832,808780,"2020-04-26","successful",914.9182076
188224,830036,"2020-04-26","successful",76.42534118
189876,830036,"2020-04-26","successful",2817.685877
191664,723001,"2020-04-26","successful",1080.555786
192928,209851,"2020-04-26","successful",563.5411705
193178,630968,"2020-04-26","successful",618.1051012
195894,753529,"2020-04-26","successful",209.6615617
197388,925816,"2020-04-26","successful",281.8262727
198138,721592,"2020-04-26","successful",626.6062795
198332,724805,"2020-04-26","successful",505.5938784
